timestamp,temperature
2020-09-15 00:05:15,15.78
2020-09-15 00:11:08,15.78
2020-09-15 00:17:00,15.72
2020-09-15 00:22:51,15.72
2020-09-15 00:28:44,15.72
2020-09-15 00:34:37,15.61
2020-09-15 00:40:30,15.61
2020-09-15 00:46:22,15.50
2020-09-15 00:52:15,15.39
2020-09-15 00:58:08,15.39
2020-09-15 01:04:00,15.28
2020-09-15 01:09:52,15.28
2020-09-15 01:15:45,15.11
2020-09-15 01:21:38,15.00
2020-09-15 01:27:30,15.00
2020-09-15 01:33:23,15.00
2020-09-15 01:39:16,15.00
2020-09-15 01:45:08,15.00
2020-09-15 01:51:00,14.89
2020-09-15 01:56:53,14.89
2020-09-15 02:02:46,14.78
2020-09-15 02:14:31,14.78
2020-09-15 02:20:23,14.78
2020-09-15 02:26:15,14.72
2020-09-15 02:32:08,14.72
2020-09-15 02:38:01,14.89
2020-09-15 02:43:54,14.89
2020-09-15 02:49:46,14.72
2020-09-15 02:55:39,14.61
2020-09-15 03:01:31,14.61
2020-09-15 03:07:23,14.50
2020-09-15 03:13:15,14.50
2020-09-15 03:19:07,14.39
2020-09-15 03:25:00,14.39
2020-09-15 03:30:52,14.39
2020-09-15 03:36:44,14.28
2020-09-15 03:42:36,14.28
2020-09-15 03:48:28,14.28
2020-09-15 03:54:21,14.28
2020-09-15 04:00:13,14.28
2020-09-15 04:06:05,14.28
2020-09-15 04:11:57,14.28
2020-09-15 04:17:49,14.22
2020-09-15 04:23:42,14.28
2020-09-15 04:29:34,14.22
2020-09-15 04:35:27,14.22
2020-09-15 04:41:19,14.11
2020-09-15 04:47:11,14.00
2020-09-15 04:53:03,14.11
2020-09-15 04:58:55,14.11
2020-09-15 05:04:47,14.22
2020-09-15 05:10:40,14.22
2020-09-15 05:16:33,14.22
2020-09-15 05:22:26,14.22
2020-09-15 05:28:19,14.28
2020-09-15 05:34:11,14.28
2020-09-15 05:40:03,14.28
2020-09-15 05:45:55,14.39
2020-09-15 05:51:47,14.50
2020-09-15 05:57:38,14.61
2020-09-15 06:03:31,14.72
2020-09-15 06:09:24,14.89
2020-09-15 06:15:16,15.11
2020-09-15 06:21:09,15.22
2020-09-15 06:27:02,15.28
2020-09-15 06:32:55,15.39
2020-09-15 06:38:47,15.61
2020-09-15 06:44:40,15.72
2020-09-15 06:50:33,15.89
2020-09-15 06:56:26,16.00
2020-09-15 07:02:19,16.28
2020-09-15 07:08:11,16.72
2020-09-15 07:14:04,17.11
2020-09-15 07:19:57,17.50
2020-09-15 07:25:50,17.78
2020-09-15 07:31:42,18.22
2020-09-15 07:37:35,18.61
2020-09-15 07:43:27,18.89
2020-09-15 07:49:18,19.39
2020-09-15 07:55:10,19.78
2020-09-15 08:01:02,20.11
2020-09-15 08:06:55,20.39
2020-09-15 08:12:48,20.61
2020-09-15 08:18:40,20.89
2020-09-15 08:24:32,21.22
2020-09-15 08:30:24,21.28
2020-09-15 08:36:16,21.28
2020-09-15 08:42:09,22.28
2020-09-15 08:48:01,22.61
2020-09-15 08:53:53,23.22
2020-09-15 08:59:45,23.61
2020-09-15 09:05:37,23.89
