timestamp,temperature
2020-09-15 00:02:30,20.50
2020-09-15 00:07:30,20.39
2020-09-15 00:12:30,20.28
2020-09-15 00:17:30,20.22
2020-09-15 00:22:30,20.11
2020-09-15 00:27:30,20.11
2020-09-15 00:32:30,19.89
2020-09-15 00:37:30,19.89
2020-09-15 00:42:30,19.78
2020-09-15 00:47:30,19.78
2020-09-15 00:52:30,19.78
2020-09-15 00:57:30,19.72
2020-09-15 01:02:30,19.72
2020-09-15 01:07:30,19.61
2020-09-15 01:12:30,19.61
2020-09-15 01:17:30,19.61
2020-09-15 01:22:30,19.50
2020-09-15 01:27:30,19.39
2020-09-15 01:32:30,19.39
2020-09-15 01:37:30,19.28
2020-09-15 01:42:30,19.28
2020-09-15 01:47:30,19.22
2020-09-15 01:52:30,19.22
2020-09-15 01:57:30,19.11
2020-09-15 02:02:30,19.11
2020-09-15 02:07:30,19.11
2020-09-15 02:12:30,19.00
2020-09-15 02:17:30,18.89
2020-09-15 02:22:30,18.89
2020-09-15 02:27:30,18.89
2020-09-15 02:32:30,18.89
2020-09-15 02:37:30,18.78
2020-09-15 02:42:32,18.78
2020-09-15 02:47:34,18.72
2020-09-15 02:52:34,18.72
2020-09-15 02:57:34,18.78
2020-09-15 03:02:36,18.78
2020-09-15 03:07:36,18.78
2020-09-15 03:12:36,18.78
2020-09-15 03:17:36,18.78
2020-09-15 03:22:36,18.78
2020-09-15 03:27:36,18.78
2020-09-15 03:32:36,18.78
2020-09-15 03:37:36,18.78
2020-09-15 03:42:37,18.78
2020-09-15 03:47:37,18.72
2020-09-15 03:52:37,18.72
2020-09-15 03:57:37,18.72
2020-09-15 04:02:37,18.72
2020-09-15 04:07:37,18.72
2020-09-15 04:12:37,18.72
2020-09-15 04:17:37,18.72
2020-09-15 04:22:37,18.72
2020-09-15 04:27:38,18.61
2020-09-15 04:32:38,18.61
2020-09-15 04:37:38,18.61
2020-09-15 04:42:38,18.61
2020-09-15 04:47:38,18.61
2020-09-15 04:52:38,18.61
2020-09-15 04:57:38,18.61
2020-09-15 05:02:38,18.61
2020-09-15 05:07:38,18.61
2020-09-15 05:12:39,18.61
2020-09-15 05:17:39,18.61
2020-09-15 05:22:39,18.61
2020-09-15 05:27:39,18.50
2020-09-15 05:32:39,18.39
2020-09-15 05:37:39,18.39
2020-09-15 05:42:39,18.39
2020-09-15 05:47:39,18.39
2020-09-15 05:52:39,18.39
2020-09-15 05:57:40,18.50
2020-09-15 06:02:40,18.50
2020-09-15 06:07:40,18.61
2020-09-15 06:12:40,18.78
2020-09-15 06:17:40,19.11
2020-09-15 06:22:40,19.28
2020-09-15 06:27:40,19.61
2020-09-15 06:32:40,19.78
2020-09-15 06:37:40,19.89
2020-09-15 06:42:41,20.22
2020-09-15 06:47:41,20.39
2020-09-15 06:52:41,20.72
2020-09-15 06:57:41,21.00
2020-09-15 07:02:41,21.22
2020-09-15 07:07:41,21.50
2020-09-15 07:12:41,21.72
2020-09-15 07:17:41,21.78
2020-09-15 07:22:41,21.78
2020-09-15 07:27:42,21.89
2020-09-15 07:32:42,22.11
2020-09-15 07:37:42,22.28
2020-09-15 07:42:42,22.39
2020-09-15 07:47:42,22.50
2020-09-15 07:52:42,22.72
2020-09-15 07:57:42,23.00
2020-09-15 08:02:42,23.39
2020-09-15 08:07:43,23.78
2020-09-15 08:12:43,24.11
2020-09-15 08:17:43,24.39
2020-09-15 08:22:43,24.72
2020-09-15 08:27:43,24.89
2020-09-15 08:32:43,25.28
2020-09-15 08:37:43,25.72
2020-09-15 08:42:43,25.89
2020-09-15 08:47:43,26.22
2020-09-15 08:52:43,26.61
2020-09-15 08:57:44,27.00
2020-09-15 09:02:44,27.22
2020-09-15 09:07:44,27.28
2020-09-15 09:12:44,27.39
2020-09-15 09:17:44,27.50
2020-09-15 09:22:44,27.72
2020-09-15 09:27:44,27.78
2020-09-15 09:32:44,28.11
2020-09-15 09:37:44,28.39
2020-09-15 09:42:45,28.72
2020-09-15 09:47:45,29.11
2020-09-15 09:52:45,29.28
2020-09-15 09:57:45,29.39
2020-09-15 10:02:45,29.28
2020-09-15 10:07:45,29.22
2020-09-15 10:12:45,29.61
2020-09-15 10:17:45,29.61
2020-09-15 10:22:45,29.50
2020-09-15 10:27:45,29.78
2020-09-15 10:32:45,30.22
2020-09-15 10:37:46,30.28
2020-09-15 10:42:46,30.22
2020-09-15 10:47:46,30.28
2020-09-15 10:52:46,30.39
2020-09-15 10:57:46,30.78
2020-09-15 11:02:46,31.22
