timestamp,temperature
2021-09-06 00:02:25,17.1111111111111
2021-09-06 00:07:45,17
2021-09-06 00:13:05,17
2021-09-06 00:18:25,16.8888888888889
2021-09-06 00:23:45,16.8888888888889
2021-09-06 00:29:05,16.6111111111111
2021-09-06 00:34:25,16.6111111111111
2021-09-06 00:39:45,16.5
2021-09-06 00:45:05,16.6111111111111
2021-09-06 00:50:25,16.7222222222222
2021-09-06 00:55:45,16.3888888888889
2021-09-06 01:01:05,16
2021-09-06 01:06:25,16.2222222222222
2021-09-06 01:11:45,15.7777777777778
2021-09-06 01:17:05,15.8888888888889
2021-09-06 01:22:25,15.7777777777778
2021-09-06 01:27:45,15.7777777777778
2021-09-06 01:33:05,15.7222222222222
2021-09-06 01:38:25,15.7777777777778
2021-09-06 01:43:45,15.7222222222222
2021-09-06 01:49:05,15.8888888888889
2021-09-06 01:54:25,16.1111111111111
2021-09-06 01:59:45,15.7777777777778
2021-09-06 02:05:05,15.7222222222222
2021-09-06 02:10:25,16.1111111111111
2021-09-06 02:15:45,16
2021-09-06 02:21:05,16
2021-09-06 02:26:25,16
2021-09-06 02:31:45,15.7777777777778
2021-09-06 02:37:05,15.7777777777778
2021-09-06 02:42:25,15.8888888888889
2021-09-06 02:47:45,15.7222222222222
2021-09-06 02:53:05,15.7777777777778
2021-09-06 02:58:25,15.7222222222222
2021-09-06 03:03:45,15.6111111111111
2021-09-06 03:09:05,15.7222222222222
2021-09-06 03:14:25,15.6111111111111
2021-09-06 03:19:45,15.6111111111111
2021-09-06 03:25:05,15.3888888888889
2021-09-06 03:30:25,15.2777777777778
2021-09-06 03:35:45,15.2222222222222
2021-09-06 03:41:05,15
2021-09-06 03:46:25,15.1111111111111
2021-09-06 03:51:45,15.1111111111111
2021-09-06 03:57:05,15.2777777777778
2021-09-06 04:02:25,15.1111111111111
2021-09-06 04:07:45,15
2021-09-06 04:13:05,14.8888888888889
2021-09-06 04:18:25,15
2021-09-06 04:23:45,15
2021-09-06 04:29:05,15.2222222222222
2021-09-06 04:34:25,15
2021-09-06 04:39:45,14.7222222222222
2021-09-06 04:45:05,14.8888888888889
2021-09-06 04:50:25,14.8888888888889
2021-09-06 04:55:45,14.8888888888889
2021-09-06 05:01:05,15.1111111111111
2021-09-06 05:06:25,15.1111111111111
2021-09-06 05:11:45,14.8888888888889
2021-09-06 05:17:05,15
2021-09-06 05:22:25,15.2222222222222
2021-09-06 05:27:45,15.2222222222222
2021-09-06 05:33:05,15.2222222222222
2021-09-06 05:38:25,15.2222222222222
2021-09-06 05:43:45,15.3888888888889
2021-09-06 05:49:05,15.5
2021-09-06 05:54:57,15.7777777777778
2021-09-06 06:00:17,16.1111111111111
2021-09-06 06:05:31,16.3888888888889
2021-09-06 06:10:57,16.3888888888889
2021-09-06 06:16:17,16.5
2021-09-06 06:21:31,16.8888888888889
2021-09-06 06:26:41,17
2021-09-06 06:32:01,17.1111111111111
2021-09-06 06:37:21,17
2021-09-06 06:42:41,17.2222222222222
2021-09-06 06:48:01,17.2777777777778
2021-09-06 06:53:21,17.6111111111111
2021-09-06 06:58:41,17.7777777777778
2021-09-06 07:04:01,18
2021-09-06 07:09:21,18.2222222222222
2021-09-06 07:14:31,18.2777777777778
2021-09-06 07:19:45,18.3888888888889
2021-09-06 07:25:05,18.7222222222222
2021-09-06 07:30:25,19.3888888888889
2021-09-06 07:35:45,19.8888888888889
2021-09-06 07:41:05,20.2777777777778
2021-09-06 07:46:25,20.2777777777778
2021-09-06 07:51:45,20.3888888888889
2021-09-06 07:57:05,20.2222222222222
2021-09-06 08:02:25,20.6111111111111
2021-09-06 08:07:45,21.3888888888889
2021-09-06 08:13:05,21.6111111111111
2021-09-06 08:18:25,22.1111111111111
2021-09-06 08:23:45,22.3888888888889
2021-09-06 08:29:05,22.7222222222222
2021-09-06 08:34:25,23.2777777777778
2021-09-06 08:39:45,23.3888888888889
2021-09-06 08:45:31,23.7777777777778
2021-09-06 08:50:57,24
2021-09-06 08:56:17,23.7777777777778
2021-09-06 09:01:37,23.3888888888889
2021-09-06 09:06:57,24.2777777777778
2021-09-06 09:12:38,24.7222222222222
2021-09-06 09:17:53,24.2222222222222
2021-09-06 09:23:13,24.3888888888889
2021-09-06 09:28:33,24.8888888888889
2021-09-06 09:33:53,24.5
2021-09-06 09:39:13,24.7222222222222
2021-09-06 09:44:33,25
2021-09-06 09:49:53,25.1111111111111
2021-09-06 09:55:13,25.2777777777778
2021-09-06 09:55:34,25.2777777777778
2021-09-06 10:00:49,25.1111111111111
2021-09-06 10:06:09,25.5
2021-09-06 10:11:45,25.2777777777778
2021-09-06 10:17:05,26.2222222222222
2021-09-06 10:22:25,26.2777777777778
2021-09-06 10:27:45,25.6111111111111
2021-09-06 10:33:04,25.8888888888889
2021-09-06 10:38:24,26.3888888888889
2021-09-06 10:43:44,26.1111111111111
2021-09-06 10:49:04,26.1111111111111
2021-09-06 10:54:24,26.6111111111111
2021-09-06 10:59:44,26
2021-09-06 11:05:20,26.8888888888889
2021-09-06 11:10:40,26.7777777777778
2021-09-06 11:16:00,26.3888888888889
2021-09-06 11:21:20,26.2777777777778
2021-09-06 11:26:40,26.6111111111111
2021-09-06 11:32:16,26.8888888888889
2021-09-06 11:37:31,27.6111111111111
2021-09-06 11:42:56,27.2222222222222
2021-09-06 11:48:16,26.7777777777778
2021-09-06 11:53:31,27.3888888888889
2021-09-06 11:58:56,27.7777777777778
2021-09-06 12:04:16,27.1111111111111
2021-09-06 12:09:31,27.7777777777778
2021-09-06 12:16:32,26.7222222222222
2021-09-06 12:21:52,27.1111111111111
2021-09-06 12:27:12,27.6111111111111
2021-09-06 12:32:32,27.3888888888889
2021-09-06 12:37:52,27.5
2021-09-06 12:43:12,27.5
2021-09-06 12:48:32,27.2777777777778
2021-09-06 12:53:52,27.7777777777778
2021-09-06 12:59:12,27.7777777777778
2021-09-06 13:04:32,27.6111111111111
2021-09-06 13:10:08,27.6111111111111
2021-09-06 13:15:28,27.6111111111111
2021-09-06 13:20:48,27.6111111111111
2021-09-06 13:26:08,27.6111111111111
2021-09-06 13:31:28,27.1111111111111
2021-09-06 13:36:48,27.6111111111111
2021-09-06 13:42:08,27.5
2021-09-06 13:47:28,27.7222222222222
2021-09-06 13:53:20,27.8888888888889
2021-09-06 13:59:34,28
2021-09-06 14:04:48,27.3888888888889
2021-09-06 14:10:08,27.7222222222222
2021-09-06 14:15:28,27.3888888888889
2021-09-06 14:20:48,27.7222222222222
2021-09-06 14:26:08,27.2222222222222
2021-09-06 14:31:28,27.8888888888889
2021-09-06 14:36:48,27.6111111111111
2021-09-06 14:42:08,27.3888888888889
2021-09-06 14:47:28,27.2222222222222
2021-09-06 14:52:48,27.2222222222222
2021-09-06 14:58:08,27.1111111111111
2021-09-06 15:03:28,26.7222222222222
2021-09-06 15:08:48,26.7222222222222
2021-09-06 15:14:08,26.5
2021-09-06 15:19:28,26.5
2021-09-06 15:24:48,26.7222222222222
2021-09-06 15:30:08,26.5
2021-09-06 15:35:28,26.3888888888889
2021-09-06 15:40:48,26
2021-09-06 15:46:08,26
2021-09-06 15:51:28,26
2021-09-06 15:56:48,26.2777777777778
2021-09-06 16:02:08,26.5
2021-09-06 16:07:28,26.2777777777778
2021-09-06 16:12:48,26.2777777777778
2021-09-06 16:18:08,26.5
2021-09-06 16:23:28,26.1111111111111
2021-09-06 16:28:48,25.7777777777778
2021-09-06 16:34:08,25.7222222222222
2021-09-06 16:39:28,25.3888888888889
2021-09-06 16:44:48,25.2777777777778
2021-09-06 16:50:08,25.2777777777778
2021-09-06 16:55:28,25.2777777777778
2021-09-06 17:00:48,25.2777777777778
2021-09-06 17:06:08,25.2777777777778
2021-09-06 17:11:34,25.2222222222222
2021-09-06 17:16:48,25.2222222222222
2021-09-06 17:22:08,25.1111111111111
2021-09-06 17:27:28,24.8888888888889
2021-09-06 17:32:48,24.7777777777778
2021-09-06 17:38:08,24.7222222222222
2021-09-06 17:43:28,24.6111111111111
2021-09-06 17:48:48,24.3888888888889
2021-09-06 17:54:08,24.2222222222222
2021-09-06 17:59:28,24.1111111111111
2021-09-06 18:04:48,23.8888888888889
2021-09-06 18:10:08,23.7777777777778
2021-09-06 18:15:28,23.6111111111111
2021-09-06 18:20:48,23.3888888888889
2021-09-06 18:26:08,23.1111111111111
2021-09-06 18:31:28,23.2777777777778
2021-09-06 18:36:48,23.2777777777778
2021-09-06 18:42:08,23.2222222222222
2021-09-06 18:47:28,23
2021-09-06 18:52:48,22.7777777777778
2021-09-06 18:58:08,22.7222222222222
2021-09-06 19:03:28,22.5
2021-09-06 19:08:48,22.2777777777778
2021-09-06 19:14:08,22.2222222222222
2021-09-06 19:19:28,22
2021-09-06 19:24:48,21.8888888888889
2021-09-06 19:30:08,21.7777777777778
2021-09-06 19:35:28,21.7222222222222
2021-09-06 19:40:48,21.3888888888889
2021-09-06 19:46:08,21.3888888888889
2021-09-06 19:51:28,21.2777777777778
2021-09-06 19:56:48,21.2222222222222
2021-09-06 20:02:08,21
2021-09-06 20:07:28,20.8888888888889
2021-09-06 20:12:48,20.7777777777778
2021-09-06 20:18:08,20.6111111111111
2021-09-06 20:23:28,20.5
2021-09-06 20:28:48,20.2777777777778
2021-09-06 20:34:08,20.1111111111111
2021-09-06 20:39:28,20
2021-09-06 20:44:48,19.8888888888889
2021-09-06 20:50:08,19.7222222222222
2021-09-06 20:55:28,19.8888888888889
2021-09-06 21:01:04,20
2021-09-06 21:06:24,19.7777777777778
2021-09-06 21:11:44,19.7222222222222
2021-09-06 21:17:04,19.7777777777778
2021-09-06 21:22:24,19.7222222222222
2021-09-06 21:27:44,19.7222222222222
2021-09-06 21:33:04,19.3888888888889
2021-09-06 21:38:24,19.2777777777778
2021-09-06 21:43:44,19
2021-09-06 21:49:04,19.2222222222222
2021-09-06 21:54:24,19.1111111111111
2021-09-06 21:59:44,19.2222222222222
2021-09-06 22:05:31,19.2222222222222
2021-09-06 22:10:54,19
2021-09-06 22:16:14,18.8888888888889
2021-09-06 22:21:31,18.8888888888889
2021-09-06 22:26:54,18.6111111111111
2021-09-06 22:32:46,18.6111111111111
2021-09-06 22:38:06,18.6111111111111
2021-09-06 22:43:26,18.6111111111111
2021-09-06 22:48:46,18.6111111111111
2021-09-06 22:54:06,18.5
2021-09-06 22:59:26,18.5
2021-09-06 23:04:46,18.2222222222222
2021-09-06 23:10:06,18.2222222222222
2021-09-06 23:15:26,18.1111111111111
2021-09-06 23:20:46,18.1111111111111
2021-09-06 23:26:06,18
2021-09-06 23:31:26,17.8888888888889
2021-09-06 23:36:46,17.7777777777778
2021-09-06 23:42:06,17.7777777777778
2021-09-06 23:47:26,17.6111111111111
2021-09-06 23:52:46,17.5
2021-09-06 23:58:06,17.6111111111111
