30/11/2019,14:19:19,5113.4570N,427.8810E,16.77,1023.95,45.22
30/11/2019,14:19:19,5113.4570N,427.8810E,16.74,1023.95,45.05
30/11/2019,14:19:21,5113.4570N,427.8788E,16.71,1023.95,44.95
30/11/2019,14:19:22,5113.4565N,427.8779E,16.72,1023.95,44.98
30/11/2019,14:19:23,5113.4570N,427.8767E,16.62,1023.93,44.75
30/11/2019,14:19:24,5113.4580N,427.8752E,16.52,1023.94,45.05
30/11/2019,14:19:25,5113.4585N,427.8737E,16.51,1023.96,45.16
30/11/2019,14:19:26,5113.4600N,427.8722E,16.51,1023.93,44.85
30/11/2019,14:19:27,5113.4604N,427.8708E,16.48,1023.96,44.45
30/11/2019,14:19:28,5113.4614N,427.8695E,16.44,1023.95,44.14
30/11/2019,14:19:29,5113.4619N,427.8681E,16.42,1023.97,43.82
30/11/2019,14:19:30,5113.4624N,427.8664E,16.35,1023.97,43.50
30/11/2019,14:19:31,5113.4634N,427.8645E,16.30,1023.98,43.37
30/11/2019,14:19:32,5113.4639N,427.8627E,16.27,1023.97,43.33
30/11/2019,14:19:33,5113.4648N,427.8607E,16.25,1023.95,43.27
30/11/2019,14:19:34,5113.4658N,427.8587E,16.13,1023.97,43.20
30/11/2019,14:19:35,5113.4663N,427.8567E,16.13,1023.95,43.25
30/11/2019,14:19:36,5113.4673N,427.8546E,16.12,1023.98,43.24
30/11/2019,14:19:37,5113.4678N,427.8526E,16.09,1023.96,43.23
30/11/2019,14:19:38,5113.4683N,427.8505E,16.04,1023.94,43.25
30/11/2019,14:19:39,5113.4692N,427.8486E,15.99,1023.93,43.25
30/11/2019,14:19:40,5113.4702N,427.8468E,15.91,1023.93,43.29
30/11/2019,14:19:41,5113.4707N,427.8451E,15.90,1023.92,43.31
30/11/2019,14:19:42,5113.4722N,427.8435E,15.81,1023.96,43.34
30/11/2019,14:19:43,5113.4731N,427.8425E,15.73,1023.92,43.40
30/11/2019,14:19:44,5113.4751N,427.8420E,15.56,1023.99,43.55
30/11/2019,14:19:45,5113.4766N,427.8426E,15.54,1023.95,43.72
30/11/2019,14:19:46,5113.4775N,427.8436E,15.46,1023.96,43.89
30/11/2019,14:19:47,5113.4790N,427.8451E,15.36,1023.96,44.04
30/11/2019,14:19:48,5113.4800N,427.8465E,15.25,1023.92,44.18
30/11/2019,14:19:49,5113.4814N,427.8477E,15.10,1023.92,44.37
30/11/2019,14:19:50,5113.4829N,427.8489E,14.98,1023.96,44.58
30/11/2019,14:19:51,5113.4839N,427.8502E,14.77,1023.95,44.88
30/11/2019,14:19:52,5113.4854N,427.8518E,14.62,1023.91,45.16
30/11/2019,14:19:53,5113.4868N,427.8533E,14.48,1023.96,45.44
30/11/2019,14:19:54,5113.4883N,427.8548E,14.33,1023.99,45.73
30/11/2019,14:19:55,5113.4897N,427.8562E,14.17,1023.99,46.01
30/11/2019,14:19:56,5113.4912N,427.8576E,14.08,1023.98,46.30
30/11/2019,14:19:57,5113.4927N,427.8589E,13.92,1023.95,46.55
30/11/2019,14:19:58,5113.4941N,427.8603E,13.89,1023.98,46.79
30/11/2019,14:19:59,5113.4956N,427.8618E,13.75,1023.99,47.07
30/11/2019,14:20:0,5113.4971N,427.8631E,13.64,1024.02,47.33
30/11/2019,14:20:1,5113.4985N,427.8644E,13.51,1023.97,47.65
30/11/2019,14:20:2,5113.5000N,427.8659E,13.36,1023.98,48.03
30/11/2019,14:20:3,5113.5015N,427.8673E,13.28,1023.99,48.34
30/11/2019,14:20:4,5113.5034N,427.8688E,13.12,1023.98,48.62
30/11/2019,14:20:5,5113.5044N,427.8703E,12.99,1023.96,48.90
30/11/2019,14:20:6,5113.5059N,427.8718E,12.88,1023.95,49.21
30/11/2019,14:20:7,5113.5073N,427.8732E,12.79,1023.96,49.46
30/11/2019,14:20:8,5113.5088N,427.8746E,12.70,1023.98,49.73
30/11/2019,14:20:9,5113.5098N,427.8760E,12.56,1023.98,50.06
30/11/2019,14:20:10,5113.5112N,427.8774E,12.48,1024.00,50.33
30/11/2019,14:20:11,5113.5127N,427.8789E,12.39,1024.00,50.62
30/11/2019,14:20:12,5113.5142N,427.8803E,12.29,1024.02,50.92
30/11/2019,14:20:13,5113.5156N,427.8816E,12.21,1023.98,51.24
30/11/2019,14:20:14,5113.5166N,427.8828E,12.14,1023.98,51.45
30/11/2019,14:20:15,5113.5181N,427.8840E,12.03,1023.98,51.66
30/11/2019,14:20:16,5113.5200N,427.8852E,11.93,1024.00,51.93
30/11/2019,14:20:17,5113.5210N,427.8865E,11.85,1023.96,52.19
30/11/2019,14:20:18,5113.5225N,427.8879E,11.75,1024.00,52.44
30/11/2019,14:20:19,5113.5244N,427.8887E,11.67,1023.99,52.66
30/11/2019,14:20:20,5113.5259N,427.8897E,11.63,1024.01,52.86
30/11/2019,14:20:21,5113.5273N,427.8910E,11.60,1024.00,53.03
30/11/2019,14:20:22,5113.5288N,427.8921E,11.52,1024.01,53.26
30/11/2019,14:20:23,5113.5298N,427.8933E,11.41,1023.97,53.49
30/11/2019,14:20:24,5113.5312N,427.8944E,11.33,1023.98,53.66
30/11/2019,14:20:25,5113.5327N,427.8954E,11.28,1024.01,53.86
30/11/2019,14:20:26,5113.5342N,427.8965E,11.23,1024.00,54.03
30/11/2019,14:20:27,5113.5356N,427.8977E,11.15,1023.99,54.25
30/11/2019,14:20:28,5113.5371N,427.8988E,11.08,1024.00,54.45
30/11/2019,14:20:29,5113.5386N,427.8998E,11.01,1024.00,54.64
30/11/2019,14:20:30,5113.5400N,427.9009E,10.95,1024.01,54.87
30/11/2019,14:20:31,5113.5415N,427.9020E,10.89,1024.00,55.06
30/11/2019,14:20:32,5113.5430N,427.9034E,10.86,1024.00,55.25
30/11/2019,14:20:33,5113.5435N,427.9056E,10.78,1024.01,55.43
30/11/2019,14:20:34,5113.5439N,427.9081E,10.69,1023.98,55.71
30/11/2019,14:20:35,5113.5439N,427.9107E,10.65,1024.01,55.91
30/11/2019,14:20:36,5113.5439N,427.9134E,10.60,1023.98,56.10
30/11/2019,14:20:37,5113.5439N,427.9159E,10.51,1024.02,56.21
30/11/2019,14:20:38,5113.5435N,427.9185E,10.44,1024.03,56.26
30/11/2019,14:20:39,5113.5439N,427.9210E,10.38,1024.00,56.32
30/11/2019,14:20:40,5113.5439N,427.9236E,10.36,1024.02,56.41
30/11/2019,14:20:41,5113.5435N,427.9262E,10.32,1024.02,56.54
30/11/2019,14:20:42,5113.5435N,427.9286E,10.29,1024.04,56.83
30/11/2019,14:20:43,5113.5430N,427.9310E,10.23,1024.01,57.11
30/11/2019,14:20:44,5113.5430N,427.9336E,10.17,1024.03,57.34
30/11/2019,14:20:45,5113.5430N,427.9362E,10.12,1024.06,57.56
30/11/2019,14:20:46,5113.5430N,427.9387E,10.08,1024.03,57.75
30/11/2019,14:20:47,5113.5430N,427.9412E,10.06,1024.06,57.91
30/11/2019,14:20:48,5113.5430N,427.9437E,10.01,1024.05,58.07
30/11/2019,14:20:49,5113.5425N,427.9462E,9.99,1024.06,58.24
30/11/2019,14:20:50,5113.5425N,427.9487E,9.93,1024.01,58.49
30/11/2019,14:20:51,5113.5425N,427.9512E,9.89,1024.00,58.62
30/11/2019,14:20:52,5113.5420N,427.9537E,9.87,1024.04,58.76
30/11/2019,14:20:53,5113.5420N,427.9561E,9.87,1023.98,58.89
30/11/2019,14:20:54,5113.5420N,427.9586E,9.90,1024.00,58.98
30/11/2019,14:20:55,5113.5420N,427.9610E,9.92,1023.98,59.00
30/11/2019,14:20:56,5113.5425N,427.9633E,9.87,1024.03,59.02
30/11/2019,14:20:57,5113.5425N,427.9655E,9.83,1024.01,59.11
30/11/2019,14:20:58,5113.5420N,427.9676E,9.79,1024.02,59.18
30/11/2019,14:20:59,5113.5410N,427.9694E,9.77,1024.02,59.25
30/11/2019,14:21:0,5113.5400N,427.9705E,9.81,1024.01,59.30
30/11/2019,14:21:1,5113.5381N,427.9707E,9.80,1024.05,59.36
30/11/2019,14:21:2,5113.5366N,427.9704E,9.75,1024.03,59.45
30/11/2019,14:21:3,5113.5352N,427.9697E,9.76,1024.03,59.55
30/11/2019,14:21:4,5113.5337N,427.9688E,9.77,1024.03,59.62
30/11/2019,14:21:5,5113.5317N,427.9678E,9.73,1024.02,59.70
30/11/2019,14:21:6,5113.5298N,427.9669E,9.72,1024.02,59.80
30/11/2019,14:21:7,5113.5283N,427.9659E,9.67,1024.04,59.84
30/11/2019,14:21:8,5113.5269N,427.9648E,9.64,1024.01,59.94
30/11/2019,14:21:9,5113.5254N,427.9637E,9.60,1024.06,60.01
30/11/2019,14:21:10,5113.5234N,427.9627E,9.56,1024.02,60.08
30/11/2019,14:21:11,5113.5220N,427.9616E,9.52,1024.06,60.19
30/11/2019,14:21:12,5113.5200N,427.9606E,9.51,1024.03,60.28
30/11/2019,14:21:13,5113.5186N,427.9596E,9.52,1024.03,60.37
30/11/2019,14:21:14,5113.5166N,427.9586E,9.55,1024.02,60.45
30/11/2019,14:21:15,5113.5151N,427.9576E,9.55,1024.02,60.47
30/11/2019,14:21:16,5113.5137N,427.9566E,9.52,1024.02,60.54
30/11/2019,14:21:17,5113.5117N,427.9556E,9.49,1024.03,60.65
30/11/2019,14:21:18,5113.5103N,427.9545E,9.48,1024.01,60.76
30/11/2019,14:21:19,5113.5088N,427.9534E,9.49,1024.03,60.79
30/11/2019,14:21:20,5113.5068N,427.9523E,9.47,1024.05,60.80
30/11/2019,14:21:21,5113.5054N,427.9510E,9.43,1024.02,60.81
30/11/2019,14:21:22,5113.5039N,427.9497E,9.42,1024.06,60.84
30/11/2019,14:21:23,5113.5020N,427.9483E,9.41,1024.05,60.97
30/11/2019,14:21:24,5113.5005N,427.9471E,9.41,1024.02,61.03
30/11/2019,14:21:25,5113.4990N,427.9458E,9.42,1024.03,61.09
30/11/2019,14:21:26,5113.4971N,427.9445E,9.43,1024.02,61.14
30/11/2019,14:21:27,5113.4956N,427.9432E,9.41,1024.04,61.23
30/11/2019,14:21:28,5113.4941N,427.9420E,9.38,1024.03,61.25
30/11/2019,14:21:29,5113.4927N,427.9407E,9.39,1024.01,61.25
30/11/2019,14:21:30,5113.4912N,427.9395E,9.40,1024.04,61.22
30/11/2019,14:21:31,5113.4893N,427.9382E,9.41,1024.01,61.21
30/11/2019,14:21:32,5113.4878N,427.9368E,9.42,1024.03,61.22
30/11/2019,14:21:33,5113.4863N,427.9354E,9.40,1024.04,61.24
30/11/2019,14:21:34,5113.4849N,427.9340E,9.38,1024.03,61.28
30/11/2019,14:21:35,5113.4829N,427.9328E,9.38,1024.03,61.30
30/11/2019,14:21:36,5113.4814N,427.9313E,9.38,1024.03,61.30
30/11/2019,14:21:37,5113.4800N,427.9297E,9.35,1024.03,61.35
