30/11/2019,14:48:33,5113.4639N,427.9102E,15.60,1023.85,49.09
30/11/2019,14:48:34,5113.4644N,427.9092E,15.60,1023.86,48.73
30/11/2019,14:48:35,5113.4653N,427.9093E,15.60,1023.84,48.56
30/11/2019,14:48:36,5113.4658N,427.9095E,15.58,1023.85,48.50
30/11/2019,14:48:36,5113.4658N,427.9095E,15.57,1023.88,48.09
30/11/2019,14:48:38,5113.4668N,427.9088E,15.44,1023.87,47.28
30/11/2019,14:48:39,5113.4673N,427.9079E,15.33,1023.83,46.73
30/11/2019,14:48:40,5113.4678N,427.9071E,15.27,1023.83,46.46
30/11/2019,14:48:41,5113.4683N,427.9057E,15.25,1023.85,46.30
30/11/2019,14:48:42,5113.4692N,427.9043E,15.12,1023.83,46.24
30/11/2019,14:48:42,5113.4692N,427.9043E,14.99,1023.86,46.25
30/11/2019,14:48:44,5113.4707N,427.9019E,14.85,1023.84,46.32
30/11/2019,14:48:45,5113.4712N,427.8998E,14.83,1023.85,46.44
30/11/2019,14:48:46,5113.4722N,427.8980E,14.74,1023.82,46.51
30/11/2019,14:48:47,5113.4727N,427.8961E,14.64,1023.84,46.62
30/11/2019,14:48:48,5113.4736N,427.8938E,14.55,1023.83,46.73
30/11/2019,14:48:48,5113.4736N,427.8938E,14.47,1023.85,46.88
30/11/2019,14:48:50,5113.4746N,427.8906E,14.41,1023.79,46.99
30/11/2019,14:48:51,5113.4756N,427.8886E,14.40,1023.89,47.08
30/11/2019,14:48:52,5113.4761N,427.8864E,14.29,1023.80,47.22
30/11/2019,14:48:53,5113.4766N,427.8839E,14.21,1023.83,47.36
30/11/2019,14:48:54,5113.4775N,427.8813E,14.11,1023.83,47.53
30/11/2019,14:48:54,5113.4775N,427.8813E,14.13,1023.85,47.64
30/11/2019,14:48:56,5113.4785N,427.8777E,13.98,1023.87,47.81
30/11/2019,14:48:57,5113.4795N,427.8756E,14.00,1023.87,47.98
30/11/2019,14:48:58,5113.4800N,427.8735E,13.95,1023.88,48.05
30/11/2019,14:48:59,5113.4805N,427.8713E,13.89,1023.87,48.14
30/11/2019,14:49:0,5113.4775N,427.8618E,13.86,1023.86,48.25
30/11/2019,14:49:0,5113.4775N,427.8618E,13.81,1023.91,48.34
30/11/2019,14:49:2,5113.4761N,427.8540E,13.79,1023.88,48.40
30/11/2019,14:49:3,5113.4761N,427.8503E,13.74,1023.90,48.50
30/11/2019,14:49:4,5113.4761N,427.8485E,13.64,1023.92,48.60
30/11/2019,14:49:5,5113.4771N,427.8483E,13.44,1023.90,48.79
30/11/2019,14:49:6,5113.4780N,427.8488E,13.29,1023.85,49.04
30/11/2019,14:49:7,5113.4785N,427.8492E,13.19,1023.87,49.28
30/11/2019,14:49:8,5113.4800N,427.8500E,13.12,1023.86,49.50
30/11/2019,14:49:9,5113.4810N,427.8507E,13.05,1023.89,49.65
30/11/2019,14:49:10,5113.4819N,427.8516E,12.91,1023.87,49.80
30/11/2019,14:49:11,5113.4829N,427.8527E,12.80,1023.87,50.04
30/11/2019,14:49:12,5113.4839N,427.8539E,12.75,1023.89,50.24
30/11/2019,14:49:13,5113.4849N,427.8550E,12.66,1023.86,50.47
30/11/2019,14:49:14,5113.4863N,427.8563E,12.55,1023.87,50.74
30/11/2019,14:49:15,5113.4873N,427.8572E,12.44,1023.89,51.01
