7/4/2020,21:39:49,5113.2783N,427.7308E,18.53,1028.25,45.95
7/4/2020,21:39:50,5113.2783N,427.7308E,18.53,1028.24,45.90
7/4/2020,21:39:51,5113.2783N,427.7308E,18.53,1028.27,45.87
7/4/2020,21:39:52,5113.2783N,427.7308E,18.53,1028.28,45.84
7/4/2020,21:39:53,5113.2788N,427.7309E,18.53,1028.30,45.81
7/4/2020,21:39:54,5113.2788N,427.7297E,18.52,1028.27,45.80
7/4/2020,21:39:55,5113.2788N,427.7297E,18.51,1028.28,45.80
7/4/2020,21:39:56,5113.2788N,427.7293E,18.50,1028.30,45.80
7/4/2020,21:39:57,5113.2783N,427.7289E,18.48,1028.28,45.83
7/4/2020,21:39:58,5113.2778N,427.7286E,18.48,1028.30,45.88
7/4/2020,21:39:59,5113.2773N,427.7287E,18.46,1028.27,45.89
7/4/2020,21:40:0,5113.2773N,427.7288E,18.45,1028.29,45.91
7/4/2020,21:40:1,5113.2773N,427.7295E,18.44,1028.30,45.91
7/4/2020,21:40:2,5113.2769N,427.7295E,18.42,1028.29,45.94
7/4/2020,21:40:3,5113.2773N,427.7300E,18.40,1028.29,45.96
7/4/2020,21:40:4,5113.2783N,427.7306E,18.37,1028.30,46.01
7/4/2020,21:40:5,5113.2788N,427.7312E,18.36,1028.29,46.07
7/4/2020,21:40:6,5113.2793N,427.7321E,18.32,1028.30,46.14
7/4/2020,21:40:7,5113.2803N,427.7327E,18.32,1028.28,46.20
7/4/2020,21:40:8,5113.2808N,427.7336E,18.29,1028.27,46.24
7/4/2020,21:40:9,5113.2817N,427.7342E,18.29,1028.27,46.27
7/4/2020,21:40:10,5113.2827N,427.7349E,18.28,1028.28,46.30
7/4/2020,21:40:11,5113.2837N,427.7357E,18.27,1028.28,46.30
7/4/2020,21:40:12,5113.2847N,427.7367E,18.25,1028.28,46.33
7/4/2020,21:40:13,5113.2856N,427.7378E,18.25,1028.27,46.34
7/4/2020,21:40:14,5113.2866N,427.7392E,18.23,1028.22,46.36
7/4/2020,21:40:15,5113.2871N,427.7407E,18.23,1028.25,46.38
7/4/2020,21:40:16,5113.2876N,427.7422E,18.20,1028.22,46.40
7/4/2020,21:40:17,5113.2876N,427.7438E,18.19,1028.25,46.44
7/4/2020,21:40:18,5113.2876N,427.7452E,18.17,1028.26,46.49
7/4/2020,21:40:19,5113.2876N,427.7464E,18.15,1028.27,46.50
7/4/2020,21:40:20,5113.2876N,427.7478E,18.14,1028.27,46.53
7/4/2020,21:40:21,5113.2871N,427.7494E,18.12,1028.26,46.57
7/4/2020,21:40:22,5113.2871N,427.7509E,18.11,1028.25,46.60
7/4/2020,21:40:23,5113.2871N,427.7527E,18.08,1028.26,46.63
7/4/2020,21:40:24,5113.2866N,427.7545E,18.07,1028.26,46.68
7/4/2020,21:40:25,5113.2866N,427.7571E,18.05,1028.25,46.73
7/4/2020,21:40:26,5113.2866N,427.7590E,18.04,1028.25,46.76
7/4/2020,21:40:27,5113.2861N,427.7610E,18.01,1028.24,46.83
7/4/2020,21:40:28,5113.2861N,427.7629E,18.00,1028.24,46.89
7/4/2020,21:40:29,5113.2861N,427.7646E,17.97,1028.21,46.93
7/4/2020,21:40:30,5113.2866N,427.7666E,17.94,1028.23,46.99
7/4/2020,21:40:31,5113.2861N,427.7685E,17.92,1028.24,47.04
7/4/2020,21:40:32,5113.2861N,427.7706E,17.91,1028.22,47.09
7/4/2020,21:40:33,5113.2866N,427.7724E,17.90,1028.24,47.13
7/4/2020,21:40:34,5113.2866N,427.7742E,17.87,1028.24,47.18
7/4/2020,21:40:35,5113.2866N,427.7759E,17.87,1028.24,47.22
7/4/2020,21:40:36,5113.2866N,427.7778E,17.85,1028.22,47.24
7/4/2020,21:40:37,5113.2866N,427.7800E,17.85,1028.21,47.25
7/4/2020,21:40:38,5113.2866N,427.7821E,17.83,1028.21,47.31
7/4/2020,21:40:39,5113.2861N,427.7840E,17.82,1028.22,47.34
7/4/2020,21:40:40,5113.2861N,427.7858E,17.81,1028.18,47.37
7/4/2020,21:40:41,5113.2866N,427.7876E,17.80,1028.18,47.40
7/4/2020,21:40:42,5113.2866N,427.7895E,17.78,1028.22,47.45
7/4/2020,21:40:43,5113.2871N,427.7918E,17.77,1028.20,47.50
